,Drug_ID,Drug,Y,CanonSmiles,Molecule,StandSmiles
1412,TOX3638,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fbd0>,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O
1413,TOX29295,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fc30>,CCCC[N+]1(C)CCCCC1
1414,TOX29293,COCC(O)CO,0.0,COCC(O)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fc90>,COCC(O)CO
1415,TOX23761,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,0.0,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fcf0>,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1
1416,TOX23763,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,0.0,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fd50>,CN1C(=O)CC(C(=O)NC(Cc2c[nH]cn2)C(=O)N2CCCC2C(N)=O)NC1=O
1417,TOX24663,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,0.0,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fdb0>,CC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12
1419,TOX14930,CCOP(=O)(SC(C)CC)N1CCSC1=O,0.0,CCOP(=O)(SC(C)CC)N1CCSC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fe70>,CCOP(=O)(SC(C)CC)N1CCSC1=O
1420,TOX14936,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,0.0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54fed0>,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1
1421,TOX24768,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.0,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54ff30>,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
1422,TOX10636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e54ff90>,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O
1423,TOX24769,CC(C=O)Cc1ccc(C(C)C)cc1,0.0,CC(C=O)Cc1ccc(C(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550030>,CC(C=O)Cc1ccc(C(C)C)cc1
1424,TOX21409,O=C(CCl)Nc1ccccc1,0.0,O=C(CCl)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550090>,O=C(CCl)Nc1ccccc1
1425,TOX21403,COc1ccc(OC)c(Cl)c1,0.0,COc1ccc(OC)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5500f0>,COc1ccc(OC)c(Cl)c1
1426,TOX21404,Cc1cc(O)c(Cl)cc1C,0.0,Cc1cc(O)c(Cl)cc1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550150>,Cc1cc(O)c(Cl)cc1C
1427,TOX21405,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5501b0>,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
1428,TOX27463,O=C1CC2CC1C1CCCC21,1.0,O=C1CC2CC1C1CCCC21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550210>,O=C1CC2CC1C1CCCC21
1429,TOX27461,Nc1cccnc1,0.0,Nc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550270>,Nc1cccnc1
1430,TOX27466,CC(C)OCCO,0.0,CC(C)OCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5502d0>,CC(C)OCCO
1431,TOX27464,CCc1nccnc1C,1.0,CCc1nccnc1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550330>,CCc1nccnc1C
1432,TOX27469,CN(C)CCCN(C)C,0.0,CN(C)CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550390>,CN(C)CCCN(C)C
1433,TOX5469,CC(C)CCO,0.0,CC(C)CCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5503f0>,CC(C)CCO
1434,TOX5461,C=C(C)C(=O)OCC(C)C,0.0,C=C(C)C(=O)OCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550450>,C=C(C)C(=O)OCC(C)C
1435,TOX5466,C=C(C)C(=O)OCCCCCCCC(C)C,0.0,C=C(C)C(=O)OCCCCCCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5504b0>,C=C(C)C(=O)OCCCCCCCC(C)C
1436,TOX5465,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550510>,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
1437,TOX2948,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0.0,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550570>,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
1438,TOX5722,CC(=O)c1cccc([N+](=O)[O-])c1,0.0,CC(=O)c1cccc([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5505d0>,CC(=O)c1cccc([N+](=O)[O-])c1
1439,TOX5723,CC(=O)c1ccccc1[N+](=O)[O-],0.0,CC(=O)c1ccccc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550630>,CC(=O)c1ccccc1[N+](=O)[O-]
1440,TOX5724,CC(=O)c1ccc([N+](=O)[O-])cc1,0.0,CC(=O)c1ccc([N+](=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550690>,CC(=O)c1ccc([N+](=O)[O-])cc1
1441,TOX5725,Nc1cccc([N+](=O)[O-])c1,0.0,Nc1cccc([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5506f0>,Nc1cccc([N+](=O)[O-])c1
1442,TOX5726,Nc1ccccc1[N+](=O)[O-],0.0,Nc1ccccc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550750>,Nc1ccccc1[N+](=O)[O-]
1443,TOX26849,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,0.0,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5507b0>,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
1444,TOX26842,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550810>,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1445,TOX26841,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,0.0,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550870>,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C
1446,TOX26846,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5508d0>,COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC
1447,TOX26844,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0.0,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550930>,COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1
1448,TOX5661,C=C(C)c1ccccc1,0.0,C=C(C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550990>,C=C(C)c1ccccc1
1449,TOX6285,COc1ccc(C=O)cc1OC,0.0,COc1ccc(C=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5509f0>,COc1ccc(C=O)cc1OC
1450,TOX20112,CCCCCCC(=O)OCC,0.0,CCCCCCC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550a50>,CCCCCCC(=O)OCC
1451,TOX20115,Sc1nnc(S)s1,0.0,Sc1nnc(S)s1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550ab0>,S=c1[nH][nH]c(=S)s1
1452,TOX5093,COc1ccc(Nc2ccc(OC)cc2)cc1,0.0,COc1ccc(Nc2ccc(OC)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550b10>,COc1ccc(Nc2ccc(OC)cc2)cc1
1453,TOX14324,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,0.0,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550b70>,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1
1454,TOX5094,COCCOC(=O)c1ccccc1C(=O)OCCOC,0.0,COCCOC(=O)c1ccccc1C(=O)OCCOC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550bd0>,COCCOC(=O)c1ccccc1C(=O)OCCOC
1455,TOX28809,COc1cc(CCN)c(OC)cc1Br,0.0,COc1cc(CCN)c(OC)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550c30>,COc1cc(CCN)c(OC)cc1Br
1456,TOX28808,COc1cc(C[C@@H](C)N)c(OC)cc1Br,0.0,COc1cc(C[C@@H](C)N)c(OC)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550c90>,COc1cc(C[C@@H](C)N)c(OC)cc1Br
1457,TOX28801,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,0.0,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550cf0>,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl
1458,TOX28800,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,0.0,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550d50>,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O
1459,TOX28802,CCC(N)Cc1c[nH]c2ccccc12,0.0,CCC(N)Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550db0>,CCC(N)Cc1c[nH]c2ccccc12
1460,TOX28805,COc1cc(CCN)cc(OC)c1OC,0.0,COc1cc(CCN)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550e10>,COc1cc(CCN)cc(OC)c1OC
1461,TOX28804,CCCSc1cc(OC)c(CCN)cc1OC,0.0,CCCSc1cc(OC)c(CCN)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550e70>,CCCSc1cc(OC)c(CCN)cc1OC
1462,TOX28807,COc1cc(C[C@H](C)N)c(OC)cc1Br,0.0,COc1cc(C[C@H](C)N)c(OC)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550ed0>,COc1cc(C[C@H](C)N)c(OC)cc1Br
1463,TOX28806,COc1cc(CC(C)C)cc(OC)c1OC,0.0,COc1cc(CC(C)C)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550f30>,COc1cc(CC(C)C)cc(OC)c1OC
1464,TOX1396,CN1C(=O)OC(C)(C)C1=O,0.0,CN1C(=O)OC(C)(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e550f90>,CN1C(=O)OC(C)(C)C1=O
1465,TOX1390,ClCC(Cl)CCl,0.0,ClCC(Cl)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551030>,ClCC(Cl)CCl
1466,TOX1393,OCCOCCOCCO,0.0,OCCOCCOCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551090>,OCCOCCOCCO
1467,TOX5486,CC(C)NCC(O)c1ccc(O)c(O)c1,0.0,CC(C)NCC(O)c1ccc(O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5510f0>,CC(C)NCC(O)c1ccc(O)c(O)c1
1468,TOX14497,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.0,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551150>,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
1469,TOX12523,O=c1[nH]sc2ccccc12,0.0,O=c1[nH]sc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5511b0>,O=c1[nH]sc2ccccc12
1470,TOX4413,CC(=O)Nc1ccccc1C,0.0,CC(=O)Nc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551210>,CC(=O)Nc1ccccc1C
1471,TOX4412,CC(=O)Nc1cccc(C)c1,0.0,CC(=O)Nc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551270>,CC(=O)Nc1cccc(C)c1
1472,TOX1179,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5512d0>,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
1474,TOX13562,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.0,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551390>,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
1475,TOX13564,CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1,0.0,CC1=C2[C@@H]([C@H](C)CC[C@H]2/C=C(\C)C(=O)O)[C@H](O)C1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5513f0>,CC1=C2[C@@H]([C@H](C)CC[C@H]2/C=C(\C)C(=O)O)[C@H](O)C1
1478,TOX24725,CCCCOC(=O)CO,0.0,CCCCOC(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551510>,CCCCOC(=O)CO
1479,TOX17672,CCCC(=O)[O-],0.0,CCCC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551570>,CCCC(=O)O
1480,TOX24727,CN(C1CCCCC1)C1CCCCC1,0.0,CN(C1CCCCC1)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5515d0>,CN(C1CCCCC1)C1CCCCC1
1481,TOX24720,Cc1ccnc(N)c1,0.0,Cc1ccnc(N)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551630>,Cc1ccnc(N)c1
1482,TOX24721,CN(C)C(C)(C)CO,0.0,CN(C)C(C)(C)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551690>,CN(C)C(C)(C)CO
1483,TOX24722,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,0.0,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5516f0>,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)O)cc1
1486,TOX25883,CN(C)CCCO[C@H]1[C@@H](C(O)CO)O[C@@H]2OC(C)(C)O[C@H]12,0.0,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551810>,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO
1487,TOX25880,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551870>,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1
1488,TOX22406,COS(=O)(=O)[O-],0.0,COS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5518d0>,COS(=O)(=O)O
1489,TOX25886,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0.0,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551930>,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
1490,TOX28119,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0.0,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551990>,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1
1491,TOX18831,COCCOC(=O)CC#N,0.0,COCCOC(=O)CC#N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5519f0>,COCCOC(=O)CC#N
1492,TOX18830,CCCC(=O)OC(C)(C)Cc1ccccc1,0.0,CCCC(=O)OC(C)(C)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551a50>,CCCC(=O)OC(C)(C)Cc1ccccc1
1493,TOX1767,COC(C)=O,0.0,COC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551ab0>,COC(C)=O
1494,TOX28117,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,0.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551b10>,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
1495,TOX24603,N#CCCN(CCO)CCO,0.0,N#CCCN(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551b70>,N#CCCN(CCO)CCO
1496,TOX25360,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551bd0>,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1497,TOX24600,OCC1CC=CCC1,0.0,OCC1CC=CCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551c30>,OCC1CC=CCC1
1498,TOX28582,COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C,0.0,COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551c90>,COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C
1499,TOX28583,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.0,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551cf0>,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
1500,TOX383,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551d50>,COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
1501,TOX380,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,0.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551db0>,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
1502,TOX381,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551e10>,CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
1503,TOX21234,N#CCCCC(C#N)CCC#N,0.0,N#CCCCC(C#N)CCC#N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551e70>,N#CCCCC(C#N)CCC#N
1504,TOX21237,CC1=CC=C(C(C)C)CC1,0.0,CC1=CC=C(C(C)C)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551ed0>,CC1=CC=C(C(C)C)CC1
1505,TOX21232,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.0,CC(C)c1cc(C(C)C)cc(C(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551f30>,CC(C)c1cc(C(C)C)cc(C(C)C)c1
1506,TOX21238,NCC1CCCC(CN)C1,0.0,NCC1CCCC(CN)C1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e551f90>,NCC1CCCC(CN)C1
1507,TOX14634,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,0.0,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552030>,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1
1508,TOX6706,c1ccc(OCCOc2ccccc2)cc1,0.0,c1ccc(OCCOc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552090>,c1ccc(OCCOc2ccccc2)cc1
1509,TOX26358,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.0,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5520f0>,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
1510,TOX11956,CCCNC(C)C(=O)Nc1ccccc1C,0.0,CCCNC(C)C(=O)Nc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552150>,CCCNC(C)C(=O)Nc1ccccc1C
1511,TOX26615,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,0.0,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5521b0>,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
1512,TOX26613,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552210>,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1513,TOX26610,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0.0,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552270>,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
1514,TOX4254,c1ccc2c(c1)ccc1ccccc12,0.0,c1ccc2c(c1)ccc1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5522d0>,c1ccc2c(c1)ccc1ccccc12
1515,TOX4259,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0.0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e552330>,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
